"","cty_yr","year","cty","dummy_70","dummy_80","pre_85","post_85","entry_res","polity4","under_imf","signed_imf","wb_all","regime","type2","emil","democracy","gdp","gdp_pc","cur_bop_pcnt","netFDI_pcnt","netFDIout_pcnt","hitech_xprt","iso","mil_govt","mil_gdp","arms_xprt","arms_imprt","time_since_independence","eng_col","fra_col","spa_col","age_of_demo","age_of_demo_p","warnock_smooth","warnock_unsmooth","aid_gdp","aid_govt","aid_gcf","pop","urban","trade_gdp","gdp_grow","cty_1","currency","bank","reschedule","ratiosk","surpe","plp","left_party","entryres_lang","approve_lang","entry_res_colony","belgium_colony","france_colony","dutch_colony","spain_colony","uk_colony","glob_fdi","approve_agg"
"3179","zaf1986","1986","zaf",0,1,0,1,0,4,0,0,0,3,1,0,0,1.02168e+11,3180.687999,3230,97,654,1,1,1,1,553,590,77,1,0,0,0,77,NA,NA,NA,NA,NA,32121290.43,16034948.18,52.33910269,0.017907071,"south africa",1,1,0,0.4844,0.2062,1.600383,0,0.156859210421166,0.205166051660517,0.186669172247278,0,0,0,0,1,711541.65,0
"3180","zaf1987","1987","zaf",0,1,0,1,0,4,0,0,0,3,1,0,0,1.04314e+11,3167.456897,3348,154,692,1,1,1,1,562,677,78,1,0,0,0,78,NA,NA,NA,NA,NA,32933080.51,16611445.81,50.61123267,2.10076946,"south africa",1,1,0,0.4617,0.2038,1.524369,0,0.102537463499993,0.168511685116851,0.269079996355519,0,0,0,0,1,850969.07,0
"3181","zaf1988","1988","zaf",0,1,0,1,0,4,0,0,0,3,1,0,0,1.08695e+11,3222.656138,3077,839,532,1,1,1,1662,562,741,79,1,0,0,0,79,NA,NA,NA,NA,NA,33728497.79,17188042.47,51.70814886,4.200042856,"south africa",1,0,0,0.477,0.2014,1.573311,0,0.0777566933042317,0.235178351783518,0.18728417839734,0,0,0,0,1,1015909.44,0
"3182","zaf1989","1989","zaf",0,1,0,1,0,4,0,0,0,3,1,0,0,1.11298e+11,3226.925751,2840,144,735,1,1,1,1621,2,830,80,1,0,0,0,80,NA,NA,NA,NA,NA,34490548.99,17755734.62,48.08126334,2.394849679,"south africa",1,0,0,0.4905,0.1991,1.616736,0,0.136387279610095,0.232472324723247,0.131318618741743,0,0,0,0,1,1211420.25,0
"3183","zaf1990","1990","zaf",0,0,0,1,0,5,0,0,0,3,1,0,0,1.10945e+11,3151.837477,2867,98,346,1,1,1,1602,1,846,81,1,0,0,0,81,NA,NA,NA,NA,NA,35200000,18304000,42.999354,-0.317849487,"south africa",1,0,0,0.4892,0.1967,1.610934,0,0.134952265259951,0.236162361623616,0.119633501890574,0,0,0,0,1,1418775.94,0
"3184","zaf1991","1991","zaf",0,0,0,1,0,5,0,0,0,3,1,0,0,1.09815e+11,3056.098546,2836,981,832,1,1,1,1491,567,1011,82,1,0,0,0,82,NA,NA,NA,NA,NA,35933107.76,18864881.58,39.22736128,-1.018129763,"south africa",0,0,0,0.4987,0.19,1.640664,0,0.125932175059049,0.232718327183272,0.0319951255068106,0,0,0,0,1,1609241.36,0
"3185","zaf1992","1992","zaf",0,0,0,1,0,6,0,0,0,3,1,0,0,1.07468e+11,2929.028765,2884,404,1608,1257,1,1,1315,625,286,83,1,0,0,0,83,0.029173,0.029173,NA,NA,NA,36690738.76,19446091.55,38.64544172,-2.137127534,"south africa",1,0,0,0.509,0.1834,1.673069,0,0.135567271410013,0.232718327183272,0.0390676962325179,0,0,0,0,1,1667975.75,0
"3186","zaf1993","1993","zaf",0,0,0,1,0.003690036900369,8,0,0,0,3,1,0,0,1.08794e+11,2903.199631,3071,439,909,1069,1,1,1238,556,1173,84,1,0,0,0,84,0.02906,0.034913,0.211712567,NA,1.44890694,37473796.4,20048481.07,40.29399294,1.233557697,"south africa",1,0,0,0.4866,0.1755,1.59816,0,0.176772479729528,0.10159901599016,0.0359926654822104,0,0,0,0,1,1999241.12,0
"3187","zaf1994","1994","zaf",0,0,0,1,0,9,0,0,0,3,1,0,0,1.12312e+11,2933.724854,2608,1115,1452,1076,1,1,1285,4,403,85,1,0,0,0,85,0.029362,0.043702,0.219765249,NA,1.279392577,38283222.67,20672940.24,41.9623741,3.234123984,"south africa",1,0,0,0.519,0.168,1.703046,0,0.0157703433923754,0.0686346863468635,0.0295351009065646,0,0,0,0,1,2137026.63,0
"3188","zaf1995","1995","zaf",0,0,0,1,0,9,0,0,0,3,1,0,0,1.15812e+11,2960.420756,442,2155,1639,1182,1,1,1083,128,846,85,1,0,0,1,86,-0.010226,0.004891,0.260506294,NA,1.406113108,39120000,21320400,44.86571607,3.115610398,"south africa",1,0,0,0.5145,0.1729,1.685914,1,0.0680041464321602,0.0686346863468635,0.0285681745706346,0,0,0,0,1,2519712.78,0
"3189","zaf1996","1996","zaf",0,0,0,1,0,9,0,0,0,3,1,0,0,1.20799e+11,3019.966213,311,1728,1351,1169,1,1,960,402,846,85,1,0,0,2,87,-0.0151,0,0.257648807,NA,1.457495058,40000246.95,21992135.78,47.92524681,4.306763537,"south africa",1,0,0,0.5162,0.1821,1.671943,1,0.118801713795788,0.234317343173432,0.0406204728713954,0,0,0,0,1,2870597.29,0
"3190","zaf1997","1997","zaf",0,0,0,1,0,9,0,0,2,3,1,0,0,1.23997e+11,3029.774283,400,3543,1624,1299,1,1,710,596,67,85,1,0,0,3,88,-0.009389,0.005274,0.34086279,NA,2.004271301,40926063.04,22697594.56,48.03304544,2.646817057,"south africa",1,0,0,0.5176,0.1909,1.65791,1,0.133683700473368,0.338615954786999,0.0425830258302583,0,0,0,0,1,3075667.94,0
"3191","zaf1998","1998","zaf",0,0,0,1,0,9,0,0,0,3,1,0,0,1.24638e+11,2974.682343,440,1373,1549,1359,1,1,608,354,437,85,1,0,0,4,89,-0.012299,0,0.391805077,NA,2.2502135,41899682.78,23438682.55,50.16338451,0.517363024,"south africa",1,1,0,NA,NA,NA,1,0.130499956514717,0.387653122145257,0.0285608856088561,0,0,0,0,1,3688721.62,0
"3192","zaf1999","1999","zaf",0,0,0,1,0,9,0,0,0,3,1,0,0,1.27577e+11,2972.204478,129,2549,1544,1341,1,1,490,183,652,85,1,0,0,5,90,-0.012384,0,0.416526937,NA,2.481554013,42923484.53,24217429.97,48.07535622,2.358125598,"south africa",1,1,0,NA,NA,NA,1,0.122739778122419,0.356774778274099,0.0982017138579346,0,0,0,0,1,4372336.52,0
"3193","zaf2000","2000","zaf",0,0,0,1,0,9,0,0,0,3,1,0,0,1.32878e+11,3019.946548,33,2019,884,1272,1,467,597,209,302,85,1,0,0,6,91,-0.012369,0,0.37571507,1.314141194,2.304605659,4.4e+07,25036000,52.78632006,4.154557375,"south africa",1,1,0,NA,NA,NA,1,0.133171708528679,0.359879300547391,0.0339896458666079,0,0,0,0,1,5272429.95,0
"3194","zar1970","1970","zar",1,0,1,0,0,-9,0,0,1,4,0,1,0,6728080745,326.6388107,2603,763,157,1,1,1,1,1,403,NA,NA,NA,NA,NA,NA,NA,NA,1.839862406,NA,12.27707456,20597922,6241170.366,33.68368169,-0.245056575,"dem. rep. of the congo",NA,NA,0,NA,NA,NA,NA,0.011070110701107,NA,0.0719557195571956,1,0,0,0,0,109125.12,NA
"3195","zar1971","1971","zar",1,0,1,0,0,-9,0,0,3,4,0,1,0,7132103209,335.8803519,2603,2222,157,1,1,1,1,1,297,NA,NA,NA,NA,NA,NA,NA,NA,1.925549889,NA,10.42434222,21234059,6399945.383,30.67478292,6.005018068,"dem. rep. of the congo",NA,NA,0,NA,NA,NA,NA,0.011070110701107,1,0.0756457564575646,1,0,0,0,0,124253.72,NA
"3196","zar1972","1972","zar",1,0,1,0,0,-9,0,0,1,4,0,1,0,7142882350,326.4239216,2603,2490,157,1,1,1,1,1,302,NA,NA,NA,NA,NA,NA,NA,NA,1.976501376,NA,10.57066841,21882227,6560291.655,27.02851102,0.151135514,"dem. rep. of the congo",NA,NA,0,NA,NA,NA,NA,0.011070110701107,1,0.270848708487085,1,0,0,0,0,139359.15,NA
"3197","zar1973","1973","zar",1,0,1,0,0,-9,0,0,1,4,0,1,0,7724118393,342.5446175,2603,2217,157,1,1,1,1,1,871,NA,NA,NA,NA,NA,NA,NA,NA,1.768491713,NA,10.55685371,22549233,6724181.281,29.31785885,8.137275887,"dem. rep. of the congo",NA,NA,0,NA,NA,NA,NA,0.340713407134071,0.666666666666667,0.742224565102794,1,0,0,0,0,163443.43,NA
"3198","zar1974","1974","zar",1,0,1,0,0,-9,0,0,2,4,0,1,0,7965928553,342.6949883,2603,1533,157,1,1,1,1,1,67,NA,NA,NA,NA,NA,NA,NA,NA,1.880398771,NA,10.97777294,23244952,6894452.763,35.21158637,3.13058588,"dem. rep. of the congo",NA,NA,0,NA,NA,NA,NA,0.255535055350553,0.666666666666667,0.857142857142857,1,0,0,0,0,191560.89,NA
"3199","zar1975","1975","zar",1,0,1,0,0,-9,0,0,2,4,0,1,0,7569095386,315.6953933,2603,867,157,1,1,1,1,1,835,NA,NA,NA,NA,NA,NA,NA,NA,2.002309398,NA,11.17651459,23975945,7072903.775,25.05406557,-4.981631005,"dem. rep. of the congo",NA,NA,0,NA,NA,NA,0,0.0212177121771218,0.4,0.681044143774771,1,0,0,0,0,206746.86,NA
"3200","zar1976","1976","zar",1,0,1,0,0,-9,1,1,3,4,0,1,0,7167251955,289.6236647,2603,504,157,1,1,1,1,1,176,NA,NA,NA,NA,NA,NA,NA,NA,2.031861466,NA,13.83164689,24746776,7260704.078,31.80234582,-5.309002081,"dem. rep. of the congo",NA,NA,1,NA,NA,NA,0,0.00615006150061501,0.4,0.711087877545442,1,0,0,0,0,218174.86,NA
"3201","zar1977","1977","zar",1,0,1,0,0.114391143911439,-9,1,1,2,4,0,1,0,7221779949,282.6089234,2603,473,157,1,1,1,1,1,701,NA,NA,NA,NA,NA,NA,NA,NA,2.153854705,NA,9.829907506,25553970,7456648.446,30.0009464,0.760793602,"dem. rep. of the congo",NA,NA,1,NA,NA,NA,0,0.172816728167282,0.4,0.398204679016487,1,0,0,0,0,246468.21,NA
"3202","zar1978","1978","zar",1,0,1,0,0.114391143911439,-9,1,0,1,4,0,1,0,6835754757,259.0622851,2603,511,157,1,1,1,1,1,872,NA,NA,NA,NA,NA,NA,NA,NA,2.064291147,NA,17.21027843,26386530,7657371.006,21.54612247,-5.345291528,"dem. rep. of the congo",NA,NA,0,NA,NA,NA,0,0.172816728167282,0.5,0.556205349932287,1,0,0,0,0,293156.12,NA
"3203","zar1979","1979","zar",1,0,1,0,0.114391143911439,-9,1,1,2,4,0,1,0,6865154536,252.1274556,2603,776,157,1,1,1,1,3,267,NA,NA,NA,NA,NA,NA,NA,NA,2.781994551,NA,21.63685414,27228905,7858261.983,22.69026914,0.430088261,"dem. rep. of the congo",NA,NA,1,NA,NA,NA,0,0.155508697944122,0.428571428571429,0.556205349932287,1,0,0,0,0,355048.24,NA
"3204","zar1980","1980","zar",0,1,1,0,0.114391143911439,-9,1,0,3,4,0,1,0,7015838700,249.9317695,2603,1122,157,1,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3.022304384,NA,29.73679903,28071016,8056381.592,32.83038276,2.194912924,"dem. rep. of the congo",NA,NA,0,NA,NA,NA,0,0.232062320623206,0.428571428571429,0.349953305088606,1,0,0,0,0,401269.07,NA
"3205","zar1981","1981","zar",0,1,1,0,0.114391143911439,-9,1,1,2,4,0,1,0,7180747678,248.3743869,2603,1061,157,1,1,1,1,1,133,NA,NA,NA,NA,NA,NA,NA,NA,3.216595632,NA,29.78505998,28910983,8256976.745,31.28287657,2.350524075,"dem. rep. of the congo",NA,NA,1,NA,NA,NA,0,0.207011070110701,0.333333333333333,0.349953305088606,1,0,0,0,0,412996.31,NA
"3206","zar1982","1982","zar",0,1,1,0,0.114391143911439,-9,1,0,5,4,0,1,0,7147883004,240.2159789,2603,1087,157,1,1,1,1,1,267,NA,NA,NA,NA,NA,NA,NA,NA,2.61979763,NA,30.50650431,29756068,8456674.526,26.10218446,-0.457677609,"dem. rep. of the congo",NA,NA,0,NA,NA,NA,0,0.188191881918819,0.333333333333333,0.264467450230058,1,0,0,0,0,419039.04,NA
"3207","zar1983","1983","zar",0,1,1,0,0.114391143911439,-9,1,1,4,4,0,1,0,7248789932,236.7579484,2603,1602,157,1,1,1,1,1,989,NA,NA,NA,NA,NA,NA,NA,NA,2.902307536,NA,30.23348646,30616881,8658453.947,33.52909497,1.411703688,"dem. rep. of the congo",NA,NA,1,NA,NA,NA,0,0.189533713518953,0.333333333333333,0.264467450230058,1,0,0,0,0,449360.21,NA
"3208","zar1984","1984","zar",0,1,1,0,0.114391143911439,-9,1,0,3,4,0,1,0,7650450747,242.8065574,2603,1437,157,1,1,1,1,1,302,NA,NA,NA,NA,NA,NA,NA,NA,3.930154872,NA,36.4269085,31508419,8866469.107,52.13031669,5.541074021,"dem. rep. of the congo",NA,NA,0,NA,NA,NA,0,0.191211003019121,0.332923329233292,0.341035715912715,1,0,0,0,0,457798.58,NA
"3209","zar1985","1985","zar",0,1,0,1,0.114391143911439,-9,1,1,3,4,0,1,0,7686243454,236.9136393,2603,916,157,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,4.476275711,NA,33.94630567,32443229,9084104.12,53.14540611,0.467850951,"dem. rep. of the congo",NA,NA,1,NA,NA,NA,0,0.191211003019121,0.332923329233292,0.349645802013576,1,0,0,0,0,552401.15,NA
"3210","zar1986","1986","zar",0,1,0,1,0.114391143911439,-9,1,1,5,4,0,1,0,8048819672,240.8779944,2603,1119,157,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,5.27750384,NA,39.45353714,33414508,9342696.437,48.74248623,4.717209653,"dem. rep. of the congo",NA,NA,0,NA,NA,NA,0,0.191881918819188,0.225092250922509,0.186669172247278,1,0,0,0,0,711541.65,NA
"3211","zar1987","1987","zar",0,1,0,1,0.114391143911439,-9,1,1,6,4,0,1,0,8264177308,240.0827474,2603,1724,157,1,1,1,1,1,945,NA,NA,NA,NA,NA,NA,NA,NA,9.603140809,NA,62.0866305,34422204,9610679.357,54.84307961,2.675642452,"dem. rep. of the congo",NA,NA,1,NA,NA,NA,0,0.19020462931902,0.222222222222222,0.269079996355519,1,0,0,0,0,850969.07,NA
"3212","zar1988","1988","zar",0,1,0,1,0.114391143911439,-9,1,0,3,4,0,1,0,8303050456,233.937681,2603,760,157,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,6.801824564,NA,43.15223518,35492574,9895329.631,53.32101986,0.470381336,"dem. rep. of the congo",NA,NA,0,NA,NA,NA,0,0.191546460919155,0.3,0.18728417839734,1,0,0,0,0,1015909.44,NA
"3213","zar1989","1989","zar",0,1,0,1,0.114391143911439,-9,1,1,3,4,0,1,0,8197929633,223.6227472,2603,105,157,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,8.719837146,NA,56.58052458,36659641,10206044.05,50.32842965,-1.266050636,"dem. rep. of the congo",NA,NA,1,NA,NA,NA,0,0.187520966118752,0.2,0.131318618741743,1,0,0,0,0,1211420.25,NA
"3214","zar1990","1990","zar",0,0,0,1,0.114391143911439,-8,1,0,3,4,0,1,0,7659464144,201.873037,2603,1050,157,1,1,1,1,1,437,NA,NA,NA,NA,NA,NA,NA,NA,10.44109447,0.000574229,105.8656793,37941987,10547872.39,58.70837158,-6.568310694,"dem. rep. of the congo",NA,NA,0,NA,NA,NA,0,0.189869171418987,0.103690036900369,0.119633501890574,1,0,0,0,0,1418775.94,NA
"3215","zar1991","1991","zar",0,0,0,1,0.114391143911439,-8,0,0,3,4,0,1,0,7014456724,178.1941482,2603,1280,157,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,5.704364914,0.0002736,93.79392306,39364125,10990463.7,44.50496499,-8.421051499,"dem. rep. of the congo",NA,NA,0,NA,NA,NA,0,0.187856424018786,0.1,0.0319951255068106,1,0,0,0,0,1609241.36,NA
"3216","zar1992","1992","zar",0,0,0,1,0.114391143911439,0,0,0,0,4,0,1,0,6277938167,153.4756757,2603,550,157,1,1,1,1,1,437,NA,NA,NA,NA,NA,NA,NA,NA,3.579346957,0.000197245,47.42201314,40905102,11469790.6,34.20236218,-10.50000856,"dem. rep. of the congo",NA,NA,0,NA,NA,NA,0,0.191546460919155,0.1,0.0390676962325179,1,0,0,0,0,1667975.75,NA
"3217","zar1993","1993","zar",0,0,0,1,0.114391143911439,0,0,0,0,4,0,1,0,5432359503,127.8707401,2603,3589,157,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1.766015852,9.47e-05,94.1930987,42483210,11963271.94,20.43712286,-13.46905054,"dem. rep. of the congo",NA,NA,0,NA,NA,NA,0,0.187185508218719,0.1,0.0359926654822104,1,0,0,0,0,1999241.12,NA
"3218","zar1994","1994","zar",0,0,0,1,0.114391143911439,0,0,0,0,4,0,1,0,5220497656,118.6843933,2603,610,157,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,4.771582209,0.000920077,53.24152566,43986387,12439350.24,42.51666583,-3.899996803,"dem. rep. of the congo",NA,NA,0,NA,NA,NA,0,0.185172760818517,0.1,0.0295351009065646,1,0,0,0,0,2137026.63,NA
"3219","zar1995","1995","zar",0,0,0,1,0.114391143911439,0,0,0,0,4,0,1,0,5257041078,115.948901,2603,3367,157,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,3.992710175,0.000420411,36.8151957,45339292,12876358.93,52.20853247,0.69999883,"dem. rep. of the congo",NA,NA,0,NA,NA,NA,0,0.185508218718551,0.1,0.0285681745706346,1,0,0,0,0,2519712.78,NA
"3220","zar1996","1996","zar",0,0,0,1,0.114391143911439,0,0,0,0,4,0,1,0,5203252472,111.8771753,2603,2683,157,1,1,102,594,1,954,NA,NA,NA,NA,NA,NA,NA,NA,3.076991539,0.000250548,10.33372544,46508615,13338670.78,60.31625733,-1.023172642,"dem. rep. of the congo",NA,NA,0,NA,NA,NA,0,0.0860231278892715,0.286816504528682,0.0406204728713954,1,0,0,0,0,2870597.29,NA
"3221","zar1997","1997","zar",0,0,0,1,0.114391143911439,0,0,0,0,3,0,0,0,4910983356,103.3186687,2603,2726,157,1,1,119,475,1,860,NA,NA,NA,NA,NA,NA,NA,NA,2.772461236,0.000266545,103.5062381,47532391,13765380.43,33.75000054,-5.617046598,"dem. rep. of the congo",NA,NA,0,NA,NA,NA,0,0.165767811524269,0.366320026836632,0.0425830258302583,1,0,0,0,0,3075667.94,NA
"3222","zar1998","1998","zar",0,0,0,1,0.114391143911439,0,0,0,0,3,0,0,0,4831221421,99.62387414,2603,1641,157,1,1,353,29,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2.153152072,18.59569696,96.08349439,48494615,14179825.43,62.6793067,-1.624154046,"dem. rep. of the congo",NA,NA,0,NA,NA,NA,0,0.147337901950448,0.339175891758918,0.0285608856088561,1,0,0,0,0,3688721.62,NA
"3223","zar1999","1999","zar",0,0,0,1,0.114391143911439,0,0,0,0,3,0,0,0,4624921463,93.40090617,2603,3200,157,1,1,56,336,1,677,NA,NA,NA,NA,NA,NA,NA,NA,3.066287656,10.16342321,91.01125,49516880,14617382.98,41.10064806,-4.270140831,"dem. rep. of the congo",NA,NA,0,NA,NA,NA,0,0.147074327886136,0.342865928659287,0.0982017138579346,1,0,0,0,0,4372336.52,NA
"3224","zar2000","2000","zar",0,0,0,1,0.114391143911439,0,0,0,0,3,0,0,0,4305797176,84.94586184,2603,3937,157,1,1,54,239,1,888,NA,NA,NA,NA,NA,NA,NA,NA,4.520907848,15.19939552,119.1041816,50688722,15105239.16,43.75631129,-6.900101756,"dem. rep. of the congo",NA,NA,0,NA,NA,NA,0,0.22008434370058,0.342558425584256,0.0339896458666079,1,0,0,0,0,5272429.95,NA
"3225","zmb1970","1970","zmb",1,0,1,0,0.0592592592592593,0,0,0,2,3,0,0,0,2384401746,576.2780561,2603,1653,157,1,1,1,1,1,700,7,1,0,0,0,0,NA,NA,0.760052355,NA,2.621211667,4137589,1257827.056,90.4672481,4.797113104,"zambia",0,0,0,NA,NA,NA,NA,0,NA,0.0719557195571956,0,0,0,0,1,109125.12,NA
"3226","zmb1971","1971","zmb",1,0,1,0,0.0592592592592593,0,0,0,0,3,0,0,0,2382350217,556.9468596,2603,1600,157,1,1,1,1,1,244,8,1,0,0,0,0,NA,NA,1.334399769,NA,3.469318007,4277518,1338863.134,86.90829264,-0.086039563,"zambia",0,0,0,NA,NA,NA,NA,0.0125461254612546,0,0.0756457564575646,0,0,0,0,1,124253.72,NA
"3227","zmb1972","1972","zmb",1,0,1,0,0.0592592592592593,-9,0,0,0,3,0,0,0,2601737630,588.0124734,2603,2905,157,1,1,1,1,1,677,9,1,0,0,0,0,NA,NA,1.20666733,NA,3.226644732,4424630,1424730.86,86.04111944,9.208864924,"zambia",0,0,0,0.2732,0.2406,1.179456,NA,0.294675803900896,0.5,0.270848708487085,0,0,0,0,1,139359.15,NA
"3228","zmb1973","1973","zmb",1,0,1,0,0,-9,1,1,4,3,0,0,0,2576707654,562.8434956,2603,2733,157,1,1,1,1,1,403,10,1,0,0,0,0,NA,NA,1.999678184,NA,6.38746125,4578018,1515323.958,82.45072895,-0.962048443,"zambia",0,0,0,0.289,0.242,1.234731,NA,0.28624143384291,0.6,0.742224565102794,0,0,0,0,1,163443.43,0
"3229","zmb1974","1974","zmb",1,0,1,0,0,-9,1,0,2,3,0,0,0,2742342499,578.999857,2603,2729,157,1,1,1,1,1,302,11,1,0,0,0,0,NA,NA,2.097251616,NA,5.309804669,4736344,1610356.96,91.26047914,6.428158213,"zambia",0,0,0,0.2849,0.2452,1.197309,NA,0.250922509225092,0.8,0.857142857142857,0,0,0,0,1,191560.89,0
"3230","zmb1975","1975","zmb",1,0,1,0,0.0553505535055351,-9,0,0,1,3,0,0,0,2680109734,547.1117934,2603,2906,157,1,1,1,1,1,973,12,1,0,0,0,0,NA,NA,3.795654511,NA,8.64013979,4898651,1709629.199,92.84623218,-2.269328677,"zambia",0,0,0,0.2813,0.2468,1.170062,1,0.378228782287823,0.625,0.681044143774771,0,0,0,0,1,206746.86,0
"3231","zmb1976","1976","zmb",1,0,1,0,0.0553505535055351,-9,1,1,3,3,0,0,0,2846838693,562.1061146,2603,2585,157,1,1,1,1,1,68,13,1,0,0,0,0,NA,NA,2.544783919,NA,7.332250973,5064593,1817175.968,81.72361813,6.220975108,"zambia",0,0,0,NA,0.2461,NA,1,0.249446494464945,0.555555555555556,0.711087877545442,0,0,0,0,1,218174.86,0
"3232","zmb1977","1977","zmb",1,0,1,0,0.0553505535055351,-9,1,0,1,3,0,0,0,2716902250,519.0375872,2603,3015,157,1,1,1,1,1,830,14,1,0,0,0,0,NA,NA,4.492993694,NA,17.40622464,5234500,1929436.7,81.27265405,-4.564236223,"zambia",0,0,0,NA,0.2437,NA,1,0.191881918819188,0.583333333333333,0.398204679016487,0,0,0,0,1,246468.21,0
"3233","zmb1978","1978","zmb",1,0,1,0,0.022140221402214,-9,1,1,3,3,0,0,0,2731947475,505.0840263,2599,2778,158,1,1,1,1,1,888,15,1,0,0,0,0,NA,NA,6.984886329,NA,27.43746679,5408897,2046726.625,70.47584811,0.553763908,"zambia",0,0,0,NA,0.2431,NA,1,0.142693271377158,0.583333333333333,0.556205349932287,0,0,0,0,1,293156.12,0
"3234","zmb1979","1979","zmb",1,0,1,0,0.022140221402214,-9,1,0,1,3,0,0,0,2649335273,474.0610606,3097,2457,158,1,1,1,1,1,871,16,1,0,0,0,0,NA,NA,9.026812639,NA,58.38139243,5588595,2169492.579,81.85986916,-3.023930815,"zambia",0,0,0,NA,0.2407,NA,1,0.115633000774452,0.583333333333333,0.556205349932287,0,0,0,0,1,355048.24,0
"3235","zmb1980","1980","zmb",0,1,1,0,0.022140221402214,-9,1,0,1,3,0,0,0,2729759075,472.7544003,743,2933,158,1,1,1,1,1,234,17,1,0,0,0,0,NA,NA,8.825822445,NA,35.07809942,5774159,2298115.282,86.7998397,3.035621917,"zambia",0,0,0,0.3269,0.2401,1.37018,1,0.108405938226049,0.583333333333333,0.349953305088606,0,0,0,0,1,401269.07,0
"3236","zmb1981","1981","zmb",0,1,1,0,0.022140221402214,-9,1,1,3,3,0,0,0,2898129461,485.8058924,880,258,158,1,1,1,1,1,495,18,1,0,0,0,0,NA,NA,5.924695362,NA,29.80826776,5965612,2373120.454,69.77965006,6.167957744,"zambia",1,0,0,0.3588,0.2387,1.504098,1,0.130084905015717,0.461538461538462,0.349953305088606,0,0,0,0,1,412996.31,0
"3237","zmb1982","1982","zmb",0,1,1,0,0.022140221402214,-9,1,0,3,3,0,0,0,2816611375,457.0460068,790,2401,158,1,1,1,1,1,973,19,1,0,0,0,0,NA,NA,8.678895235,NA,48.59980194,6162643,2450266.857,64.15598149,-2.812782792,"zambia",1,0,0,0.3228,0.2374,1.352872,1,0.129161742597818,0.461538461538462,0.264467450230058,0,0,0,0,1,419039.04,0
"3238","zmb1983","1983","zmb",0,1,1,0,0.022140221402214,-9,1,1,2,3,0,0,0,2761217379,433.80813,2396,2076,158,1,1,1,1,1,133,20,1,0,0,0,0,NA,NA,7.003011002,NA,47.08093966,6365066,2529477.228,64.41452335,-1.96668934,"zambia",1,0,1,NA,0.2361,NA,1,0.225727967259187,0.384615384615385,0.264467450230058,0,0,0,0,1,449360.21,0
"3239","zmb1984","1984","zmb",0,1,1,0,0.022140221402214,-9,1,1,3,3,0,0,0,2751916639,418.6956049,1940,1845,158,1,1,1,1,1,267,21,1,0,0,0,0,NA,NA,9.650394712,NA,59.03668996,6572595,2610634.734,68.30460814,-0.336834746,"zambia",0,0,1,NA,0.235,NA,1,0.283032069711976,0.384615384615385,0.341035715912715,0,0,0,0,1,457798.58,0
"3240","zmb1985","1985","zmb",0,1,0,1,0,-9,1,0,4,3,0,0,0,2796368639,412.1432157,869,3441,158,1,1,1,1,1,1,22,1,0,0,0,0,NA,NA,16.0779307,NA,95.19875558,6784944,2693622.768,73.6407428,1.615310523,"zambia",1,0,0,NA,0.2321,NA,1,0.165869161804743,0.360832894043226,0.349645802013576,0,0,0,0,1,552401.15,0
"3241","zmb1986","1986","zmb",0,1,0,1,0,-9,1,1,6,3,0,0,0,2816611375,402.2406014,1217,3010,158,1,1,1,1,1,1,23,1,0,0,0,0,NA,NA,33.24312045,NA,113.8802544,7002305,2775713.702,86.01579857,0.72389369,"zambia",1,0,1,NA,0.2319,NA,1,0.156859210421166,0.205166051660517,0.186669172247278,0,0,0,0,1,711541.65,0
"3242","zmb1987","1987","zmb",0,1,0,1,0,-9,1,0,1,3,0,0,0,2891974366,400.2980344,599,3809,158,1,1,1,1,1,1,24,1,0,0,0,0,NA,NA,21.98308928,NA,146.6571025,7224553,2859478.077,75.15906095,2.675661666,"zambia",1,0,0,NA,0.2318,NA,1,0.102537463499993,0.168511685116851,0.269079996355519,0,0,0,0,1,850969.07,0
"3243","zmb1988","1988","zmb",0,1,0,1,0,-9,0,0,0,3,0,0,0,3073612018,412.5251158,2385,3520,158,1,1,1,1132,1,1,25,1,0,0,0,0,NA,NA,14.30843321,NA,114.9810011,7450727,2944527.31,59.47441854,6.280749055,"zambia",1,0,0,NA,0.2319,NA,1,0.0777566933042317,0.235178351783518,0.18728417839734,0,0,0,0,1,1015909.44,0
"3244","zmb1989","1989","zmb",0,1,0,1,0,-9,0,0,0,3,0,0,0,3042153544,396.1361802,1962,3997,158,1,1,1,1653,1,1,26,1,0,0,0,0,NA,NA,10.22160866,NA,84.94508338,7679565,3030356.349,60.63061068,-1.023501778,"zambia",1,0,0,NA,0.2321,NA,1,0.136387279610095,0.232472324723247,0.131318618741743,0,0,0,0,1,1211420.25,0
